footpath_id,address,clue_sa,asset_type,deltaz,distance,grade1in,mcc_id,mccid_int,rlmax,rlmin,segside,statusid,streetid,street_group,start_lat,start_lon,end_lat,end_lon
15694,Peel Street between Dudley Street and Victoria Street,"Melbourne, CBD",Road Footway,2.09,170.63,81.6,1386646.0,22659.0,28.55,26.46,East,1.0,973.0,18322.0,-37.80828950780123,144.95571683017613,-37.80603672883832,144.95615443810792
23177,Cemetery Road East between College Crescent and Lygon Street,Carlton,Road Footway,4.41,134.33,30.5,1388911.0,20773.0,44.08,39.67,South,1.0,497.0,26952.0,-37.79265042791831,144.96814874779432,-37.793461694156726,144.96682946004591
22921,,"Melbourne, CBD",Road Footway,6.01,101.58,16.9,1387244.0,0.0,28.35,22.34,,0.0,0.0,23261.0,-37.806813488714575,144.96310786293708,-37.806925301218534,144.964130109778
26689,Lincoln Square South between Swanston Street and Bouverie Street,Carlton,Road Footway,2.82,44.92,15.9,1389906.0,20838.0,30.31,27.49,South,2.0,795.0,28681.0,-37.80321013855874,144.96216098887786,-37.80323955565913,144.96271385935756
14561,,"Melbourne, CBD",Road Footway,0.59,54.67,92.6,1389334.0,0.0,28.54,27.95,,0.0,0.0,15419.0,-37.80969023481357,144.95564438170828,-37.81028211670841,144.9559180506105
28395,,Carlton,Road Footway,5.41,66.85,12.4,1466271.0,0.0,33.31,27.9,,0.0,0.0,29716.0,-37.80258885233121,144.96292185692968,-37.80294235504385,144.96221086134776
24261,Queensberry Street between Leicester Street and Berkeley Street,Carlton,Road Footway,0.87,23.25,26.7,1389938.0,20471.0,24.16,23.29,North,2.0,1008.0,25997.0,-37.80402126486732,144.95955371655052,-37.80410877193891,144.9600716246843
26650,Grattan Street between Bouverie Street and Leicester Street,Parkville,Road Footway,1.84,82.35,44.8,1388191.0,20848.0,36.35,34.51,North,2.0,674.0,28902.0,-37.800109130499116,144.96235906486558,-37.80001345518967,144.96121930994232
29156,Pelham Street between Cardigan Street and Swanston Street,Carlton,Road Footway,1.61,92.9,57.7,1384522.0,20806.0,37.32,35.71,South,2.0,975.0,29732.0,-37.80274716326911,144.96490240749918,-37.802654768813106,144.9637691109728
29746,,Carlton,Road Footway,3.45,202.79,58.8,1384369.0,0.0,44.31,40.86,,0.0,0.0,30061.0,-37.801567199334,144.9681193912369,-37.801018854951984,144.96821259577186
27683,,Carlton,Road Footway,4.41,94.1,21.3,1389865.0,0.0,45.1,40.69,,0.0,0.0,27685.0,-37.796992043653496,144.96727018597406,-37.796262742295475,144.96672554363047
25316,Barry Street between Leicester Street and Pelham Street,Carlton,Road Footway,5.61,155.59,27.7,1389912.0,20476.0,29.13,23.52,West,2.0,421.0,25997.0,-37.8027304778728,144.9594452997352,-37.804082660294036,144.96011413119572
17941,Victoria Street between Capel Street and Howard Street,North Melbourne,Road Footway,4.04,95.62,23.7,1387929.0,20951.0,34.76,30.72,North,2.0,1152.0,19078.0,-37.80551037377363,144.95388038088115,-37.805638242768936,144.9550139333259
30277,Palmerston Street between Nicholson Street and Station Street,Carlton,Road Footway,0.6,47.5,79.2,1384330.0,22602.0,26.46,25.86,South,2.0,955.0,30894.0,-37.796825224989185,144.97421326496863,-37.79686575676634,144.97489053666922
23345,MacArthur Street between Cathedral Place and St Andrews Place,East Melbourne,Road Footway,1.14,31.98,28.1,1389963.0,21854.0,33.67,32.53,East,2.0,846.0,30432.0,-37.81090813931279,144.97537408876258,-37.81168936978058,144.97490611665805
21886,Royal Parade between Grattan Street and Story Street,Parkville,Road Footway,4.99,258.86,51.9,1390604.0,22514.0,36.71,31.72,East,1.0,1041.0,22858.0,-37.79728640673582,144.95816650588674,-37.798075450576036,144.95806905234662
28666,Leicester Street between Pelham Street and Grattan Street,Carlton,Road Footway,5.62,182.57,32.5,1384615.0,20460.0,37.32,31.7,West,2.0,786.0,30370.0,-37.802019415011465,144.9605216316652,-37.80089929961303,144.96075724801105
28912,,Carlton,Road Footway,3.17,40.48,12.8,1465443.0,0.0,32.89,29.72,,0.0,0.0,29716.0,-37.80238318431342,144.96230902033938,-37.80240562594406,144.96292389412878
25593,Lytton Street between Lygon Street and Cardigan Street,Carlton,Road Footway,2.44,76.92,31.5,1384232.0,20771.0,44.72,42.28,South,2.0,841.0,26951.0,-37.79383329263061,144.96795128239896,-37.79373455740933,144.9668059483767
16000,La Trobe Street between Swanston Street and Elizabeth Street,"Melbourne, CBD",Road Footway,8.35,194.21,23.3,1387066.0,20022.0,22.1,13.75,South,2.0,780.0,18001.0,-37.81037074630851,144.9615628919734,-37.80977141389658,144.96372120121455
24616,Lansdowne Place from Queensberry Street,Carlton,Road Footway,0.0,0.0,0.0,1388973.0,20867.0,0.0,0.0,,3.0,777.0,24942.0,-37.804965505104605,144.9612408791556,-37.804496113094366,144.9613257002631
29196,,Carlton,Road Footway,1.22,95.71,78.4,1466083.0,0.0,36.9,35.68,,0.0,0.0,30384.0,-37.80145049358953,144.97374544128402,-37.8013512397269,144.9724231616242
30979,,Carlton,Road Footway,0.91,43.62,47.9,1384444.0,0.0,41.23,40.32,,0.0,0.0,30979.0,-37.799525902995796,144.9690683405456,-37.799585554644295,144.96961375776482
26964,Elgin Street between Lygon Street and Cardigan Street,Carlton,Road Footway,1.23,62.08,50.5,1388930.0,20816.0,41.88,40.65,North,2.0,598.0,27685.0,-37.79695293215418,144.96665411954854,-37.797005988383724,144.9674027444041
29518,Grattan Place between Argyle Place North and Grattan Street,Carlton,Road Footway,0.67,55.66,83.1,1384678.0,20755.0,38.94,38.27,,3.0,673.0,29709.0,-37.80124857562321,144.9657753602154,-37.80184760494247,144.96565993849296
26286,Lygon Street between Palmerston Street and Lytton Street,Carlton,Road Footway,1.43,51.63,36.1,1384309.0,20538.0,45.49,44.06,West,2.0,840.0,26959.0,-37.795843539009795,144.96760775208466,-37.79532495416725,144.96771726743697
23566,Bedford Place between Flemington Road and Bedford Street,North Melbourne,Road Footway,1.38,43.56,31.6,1386339.0,21121.0,31.32,29.94,,3.0,427.0,23567.0,-37.801114830800586,144.9563764539521,-37.80182820093981,144.95628633945043
29554,,Carlton,Road Footway,0.37,18.85,50.9,1388993.0,0.0,37.12,36.75,,0.0,0.0,30722.0,-37.803265678999,144.9651654383844,-37.802815463503755,144.9652428032877
27705,Church Street between Swanston Street and Bouverie Street,Carlton,Road Footway,2.75,39.85,14.5,1389939.0,20840.0,36.49,33.74,,3.0,512.0,29889.0,-37.801083776237505,144.9636897439201,-37.801024910883676,144.96315128847044
29483,Palmerston Street between Canning Street and Rathdowne Street,Carlton,Road Footway,0.78,38.62,49.5,1384192.0,20780.0,29.06,28.28,North,2.0,955.0,30329.0,-37.796353299585846,144.97239564679043,-37.796548601650045,144.97292130317769
20255,,"Melbourne, CBD",Road Footway,0.63,56.25,89.3,1517459.0,0.0,24.78,24.15,,0.0,0.0,24992.0,-37.8102972402174,144.9647488946082,-37.80958552326937,144.96437232397238
23351,Parliament Place between St Andrews Place and Gisborne Street,East Melbourne,Road Footway,4.81,90.23,18.8,1384949.0,21852.0,37.93,33.12,,2.0,963.0,30432.0,-37.811752732379276,144.97528756446346,-37.81085011670477,144.97548136446338
30852,MacArthur Place North between Canning Street and Rathdowne Street,Carlton,Road Footway,1.18,45.61,38.6,1384289.0,20670.0,30.68,29.5,North,2.0,843.0,30919.0,-37.7981702256951,144.9720805238476,-37.79821216728189,144.97263233573895
26425,,East Melbourne,Road Footway,4.22,126.27,29.9,1384905.0,0.0,43.11,38.89,,0.0,0.0,27466.0,-37.80921298633072,144.97824902034554,-37.80909964809672,144.97719953358106
23854,,Carlton,Road Footway,0.69,107.89,156.3,1388936.0,0.0,48.71,48.02,,0.0,0.0,26952.0,-37.793908403558866,144.96526737371514,-37.79506876493575,144.9662202956149
22601,Victoria Street between Lygon Street and Cardigan Street,Carlton,Road Footway,2.0,35.52,17.8,1387172.0,21605.0,34.5,32.5,North,1.0,1152.0,23928.0,-37.80678294313192,144.9651888282094,-37.80682661203263,144.96571212851734
19514,,"Melbourne, CBD",Road Footway,3.99,103.86,26.0,1389321.0,0.0,19.69,15.7,,0.0,0.0,19514.0,-37.809377519253204,144.96166997087388,-37.80903942191768,144.96282200731537
17835,College Crescent between Royal Parade and Cemetery Road West,Parkville,Road Footway,2.58,139.1,53.9,1384221.0,22599.0,44.48,41.9,North,2.0,524.0,28842.0,-37.79245123537631,144.95879093712603,-37.79193039054772,144.96056700879092
23545,Grattan Street between Flemington Road and Elizabeth Street,Parkville,Road Footway,3.01,139.15,46.2,1388319.0,21552.0,30.54,27.53,South,2.0,674.0,25297.0,-37.79981571476877,144.95719978772675,-37.79959313695944,144.95544519216728
28056,Swanston Street between Lincoln Square North and Grattan Street,Carlton,Road Footway,0.57,46.54,81.6,1384774.0,20488.0,36.91,36.34,West,2.0,1114.0,29889.0,-37.801087393360994,144.96372169116347,-37.80162419533178,144.96360003355792
21652,,"Melbourne, CBD",Road Footway,0.53,77.16,145.6,1386324.0,0.0,18.7,18.17,,0.0,0.0,21652.0,-37.807817957404204,144.96215166517445,-37.80866629540997,144.96254736416262
23371,Lansdowne Street between Cathedral Place and Albert Street,East Melbourne,Road Footway,2.39,81.11,33.9,1384928.0,21850.0,37.31,34.92,East,1.0,778.0,32175.0,-37.81088627931744,144.97828018246608,-37.80998984271186,144.97847299195476
23347,MacArthur Street between Cathedral Place and St Andrews Place,East Melbourne,Road Footway,4.38,90.65,20.7,1467211.0,21854.0,37.52,33.14,East,2.0,846.0,30432.0,-37.81089149180126,144.97540642091317,-37.81171048884296,144.97491433736425
30151,Nicholson Street between Kay Street and Princes Street,Carlton,Road Footway,0.25,40.58,162.3,1384158.0,20884.0,25.09,24.84,,1.0,931.0,30683.0,-37.79527353846488,144.97516007762619,-37.7946386429258,144.97530292703445
30076,,Carlton,Road Footway,2.6,63.61,24.5,1384418.0,0.0,43.09,40.49,,0.0,0.0,30519.0,-37.80070839880567,144.97036729383458,-37.80078835779182,144.97115543523955
19137,,"Melbourne, CBD",Road Footway,3.21,173.79,54.1,1388668.0,0.0,24.93,21.72,,0.0,0.0,24992.0,-37.81032831216372,144.96496107202069,-37.809859643779966,144.96656432533013
18740,Little La Trobe Street between Swanston Street and Elizabeth Street,"Melbourne, CBD",Road Footway,4.58,105.88,23.1,1390114.0,21644.0,19.72,15.14,,3.0,822.0,20605.0,-37.80959857233572,144.96176466137427,-37.809276963100366,144.96293911104308
21987,,"Melbourne, CBD",Road Footway,0.23,19.24,83.6,1387597.0,0.0,26.16,25.93,,0.0,0.0,22598.0,-37.808323603312175,144.96866190975703,-37.80845516855406,144.9682153026676
30181,,Carlton,Road Footway,3.43,150.43,43.9,1384219.0,0.0,30.28,26.85,,0.0,0.0,30585.0,-37.79558729692793,144.97125914459298,-37.79578287748798,144.97304964120582
30620,Faraday Street between Rathdowne Street and Drummond Street,Carlton,Road Footway,2.16,66.37,30.7,1384208.0,20710.0,38.07,35.91,North,2.0,621.0,30727.0,-37.79878336245571,144.9693087600657,-37.7988295189365,144.9700897413604
24995,Rathdowne Street between Victoria Street and Queensberry Street,Carlton,Road Footway,7.19,186.65,26.0,1384416.0,20554.0,37.71,30.52,East,2.0,1024.0,29578.0,-37.80717060012099,144.9689766446566,-37.80537045503932,144.969328712756
29752,,Carlton,Road Footway,0.61,40.26,66.0,1388956.0,0.0,43.31,42.7,,0.0,0.0,29753.0,-37.80210906615756,144.96837526309676,-37.80159301941488,144.96846181650838
26668,Barry Street between Pelham Street and Grattan Street,Carlton,Road Footway,5.17,192.25,37.2,1384769.0,20480.0,36.91,31.74,West,2.0,421.0,27726.0,-37.80189791238158,144.95939162893126,-37.80010091354927,144.95974569131144
26335,Leicester Street between Queensberry Street and Pelham Street,Carlton,Road Footway,3.04,88.52,29.1,1384683.0,20458.0,27.53,24.49,West,2.0,786.0,27738.0,-37.803678910563825,144.96022770662975,-37.80284519984287,144.960413783064
27729,,Carlton,Road Footway,5.59,184.24,33.0,1388990.0,0.0,37.32,31.73,,0.0,0.0,30370.0,-37.800122199864134,144.9599590975294,-37.80080753054724,144.95992619353763
24968,Cardigan Street between Victoria Street and Queensberry Street,Carlton,Road Footway,1.23,54.74,44.5,1384573.0,20504.0,32.52,31.29,East,2.0,483.0,25341.0,-37.80593388223643,144.96467265789028,-37.805432827578386,144.96478662885718
28952,,Carlton,Road Footway,0.94,107.86,114.7,1466078.0,0.0,44.9,43.96,,0.0,0.0,30384.0,-37.80119701058755,144.97028003116384,-37.80279397693741,144.9700577124679
27812,Nicholson Street between Victoria Street and Carlton Street,Carlton,Road Footway,7.81,205.39,26.3,1388940.0,22501.0,41.91,34.1,,1.0,931.0,30384.0,-37.801287360649866,144.97416879501708,-37.80316103194687,144.97382771381854
28348,,Carlton,Road Footway,2.61,134.86,51.7,1384698.0,0.0,44.29,41.68,,0.0,0.0,28878.0,-37.80051773311449,144.96615353381978,-37.79947193007579,144.96633141787902
32354,Swanston Street between Little Lonsdale Street and La Trobe Street,"Melbourne, CBD",Road Footway,1.04,54.64,52.5,1495358.0,20161.0,21.97,20.93,East,2.0,1114.0,32355.0,-37.80983180689918,144.9639737405061,-37.81041993651072,144.96428080716288
20607,Swanston Street between A'Beckett Street and Franklin Street,"Melbourne, CBD",Road Footway,0.67,92.26,137.7,1516525.0,21619.0,22.19,21.52,East,2.0,1114.0,22599.0,-37.80840268346019,144.96345200268425,-37.80756845045389,144.9629908893817
32425,Victoria Parade,East Melbourne,Road Footway,2.41,73.99,30.7,1467043.0,30722.0,41.52,39.11,,6.0,1151.0,32425.0,-37.80804625831849,144.97332472847867,-37.80815738740994,144.97431486625698
29307,Grattan Place between Argyle Place North and Grattan Street,Carlton,Road Footway,0.98,77.52,79.1,1384766.0,20755.0,39.29,38.31,,3.0,673.0,30362.0,-37.80076756947106,144.9658921359167,-37.801854781542936,144.96572416972282
16908,Franklin Street between Elizabeth Street and Queen Street,"Melbourne, CBD",Road Footway,3.02,58.88,19.5,1387657.0,21634.0,23.95,20.93,South,2.0,644.0,18332.0,-37.80894449202307,144.95811677926758,-37.80877174988724,144.95883580672492
25783,,East Melbourne,Road Footway,6.76,99.52,14.7,1467123.0,0.0,30.73,23.97,,0.0,0.0,32175.0,-37.811276424675825,144.97999347607112,-37.81067880545461,144.97911217835605
21913,Grattan Street between Flemington Road and Elizabeth Street,Parkville,Road Footway,2.82,160.33,56.9,1390524.0,21552.0,30.32,27.5,North,2.0,674.0,23205.0,-37.799315460607936,144.95509836229363,-37.7995995278156,144.9572228013617
21960,Queensberry Street between Cobden Street and Peel Street,North Melbourne,Road Footway,2.37,49.35,20.8,1389989.0,20925.0,30.33,27.96,North,2.0,1008.0,23579.0,-37.803798223881934,144.9572613470935,-37.80368756897215,144.95659516739116
27754,Lincoln Place from Swanston Street,Carlton,Road Footway,1.2,36.51,30.4,1388967.0,20833.0,31.72,30.52,,3.0,793.0,27755.0,-37.803857315768326,144.96262817287982,-37.80391140094303,144.96320197747264
18608,Royal Parade between Bayles Street and Degraves Street,Parkville,Road Footway,0.22,32.02,145.5,1388641.0,22605.0,41.08,40.86,East,1.0,1041.0,22858.0,-37.79445261656775,144.95851326302622,-37.79389143887893,144.95861881007446
25737,,East Melbourne,Road Footway,3.0,134.84,44.9,1384841.0,0.0,42.32,39.32,,0.0,0.0,26080.0,-37.80938094629458,144.9754476467704,-37.80921459316576,144.97388530345486
28555,,Carlton,Road Footway,0.57,46.54,81.6,1384774.0,0.0,36.91,36.34,,0.0,0.0,29889.0,-37.80162419100615,144.96359999368426,-37.80109701611714,144.96368754608753
19865,Princess Street between Peel Street and Cobden Street,North Melbourne,Road Footway,0.64,29.86,46.7,1385683.0,20935.0,27.55,26.91,,2.0,1000.0,20948.0,-37.805083899698865,144.95667242583278,-37.80511917285285,144.9571537978954
25960,Elgin Street between Lygon Street and Cardigan Street,Carlton,Road Footway,1.8,66.89,37.2,1384130.0,20816.0,42.66,40.86,South,2.0,598.0,26972.0,-37.79721928016167,144.96706075899118,-37.79715206316706,144.96621565016451
28125,Drummond Street between Queensberry Street and Pelham Street,Carlton,Road Footway,1.01,107.8,106.7,1384258.0,20544.0,41.12,40.11,East,2.0,583.0,29563.0,-37.80418088506155,144.9679867927591,-37.803130295809396,144.9682000283261
24318,Victoria Street between La Trobe Street and Rathdowne Street,Carlton,Road Footway,3.41,159.28,46.7,1385809.0,21599.0,33.9,30.49,North,1.0,1152.0,29578.0,-37.80738350021479,144.97090420923772,-37.80720657648412,144.9690117725471
24193,Keppel Street between Cardigan Street and Swanston Street,Carlton,Road Footway,0.69,107.89,156.3,1388936.0,20502.0,48.71,48.02,East,2.0,755.0,26952.0,-37.795160765526575,144.96621514066757,-37.793908469446414,144.96526736297585
28095,Swanston Street between Lincoln Square South and Pelham Street,Carlton,Road Footway,1.19,42.94,36.1,1384620.0,20485.0,35.31,34.12,West,2.0,1114.0,29716.0,-37.80306740964172,144.96335107137475,-37.80262227559811,144.96346338063185
25083,,East Melbourne,Road Footway,5.41,91.31,16.9,1467118.0,0.0,34.91,29.5,,0.0,0.0,32175.0,-37.8103456962775,144.97992517817673,-37.81016038088993,144.97875540792333
28909,,Carlton,Road Footway,2.05,73.76,36.0,1384689.0,0.0,31.33,29.28,,0.0,0.0,29337.0,-37.802059119121594,144.96085806454354,-37.802181822843245,144.96199725806773
22539,,Parkville,Road Footway,4.36,229.28,52.6,1388156.0,0.0,35.51,31.15,,0.0,0.0,23205.0,-37.79833589799768,144.95737659815126,-37.79721039302361,144.95751433913878
23572,Peel Street between Queensberry Street and Elizabeth Street,North Melbourne,Road Footway,2.02,65.52,32.4,1386196.0,21117.0,32.93,30.91,West,1.0,973.0,24603.0,-37.801256742168654,144.95655577629014,-37.801892932080115,144.95644901034726
14560,Franklin Street between Queen Street and William Street,"Melbourne, CBD",Road Footway,4.82,192.77,40.0,1388278.0,21527.0,28.56,23.74,,2.0,644.0,15419.0,-37.80966141863645,144.95563135852666,-37.809536034042814,144.95744354717849
29179,,Carlton,Road Footway,1.96,80.53,41.1,1466047.0,0.0,42.31,40.35,,0.0,0.0,29578.0,-37.80640854892376,144.97216289587465,-37.805983448204046,144.97294720411742
25954,Cardigan Street between Keppel Street and Lytton Street,Carlton,Road Footway,3.99,153.75,38.5,1384231.0,20519.0,48.88,44.89,East,2.0,483.0,26951.0,-37.79373455420206,144.96680591931218,-37.79514872595133,144.96652257163512
20620,La Trobe Street between Exhibition Street and Russell Street,"Melbourne, CBD",Road Footway,3.21,115.3,35.9,1387623.0,20018.0,29.95,26.74,North,2.0,780.0,22309.0,-37.80869559608225,144.96639891568898,-37.80833489689912,144.9677440501217
30358,University Street between Drummond Street and Lygon Street,Carlton,Road Footway,1.03,50.79,49.3,1384363.0,20770.0,43.94,42.91,,3.0,1145.0,30721.0,-37.799425949153225,144.96760566723043,-37.79948489755703,144.96826521438243
28924,Ievers Terrace from Cardigan Street,Carlton,Road Footway,0.0,0.0,0.0,1388998.0,20804.0,0.0,0.0,,3.0,734.0,29552.0,-37.80345645649014,144.9647790740605,-37.80339486535326,144.9642130300353
23686,,East Melbourne,Road Footway,4.38,90.65,20.7,1467211.0,0.0,37.52,33.14,,0.0,0.0,30432.0,-37.81089776128885,144.97543278808456,-37.81171208695379,144.97493037520516
